Bigram	Bigram Count	Uni Count	Bigram Prob
charles edmund	1	6	0.16666666666666666
edmund palm	1	1	1.0
palm ,	1	1	1.0
an authority	1	234	0.004273504273504274
authority on	1	8	0.125
on insect	1	337	0.002967359050445104
insect life	1	1	1.0
plant pathology	1	2317	0.00043159257660768235
pathology who	1	1	1.0
who built	1	110	0.00909090909090909
of entomology	1	1569	0.0006373486297004461
entomology at	1	1	1.0
university into	1	16	0.0625
into one	1	77	0.012987012987012988
the finest	1	3676	0.0002720348204570185
finest in	1	1	1.0
, died	1	3842	0.0002602811035918792
died last	1	1	1.0
last sunday	1	99	0.010101010101010102
sunday at	1	4	0.25
at cayuga	1	604	0.0016556291390728477
cayuga medical	1	1	1.0
center in	1	24	0.041666666666666664
in ithaca	1	1651	0.0006056935190793458
ithaca ,	1	2	0.5
. an	1	2244	0.000445632798573975
an ithaca	1	234	0.004273504273504274
ithaca resident	1	2	0.5
was 84	1	265	0.0037735849056603774
84 .	1	1	1.0
getting ready	1	8	0.125
ready to	1	3	0.3333333333333333
sell bmws	1	19	0.05263157894736842
bmws made	1	1	1.0
carolina to	1	31	0.03225806451612903
to 100	1	1551	0.0006447453255963894
100 nations	1	34	0.029411764705882353
nations in	1	2	0.5
<s> greer	1	2220	0.00045045045045045046
-- lamar	1	277	0.0036101083032490976
lamar alexander	2	2	1.0
alexander stood	1	10	0.1
a soup-red	1	1783	0.0005608524957936063
soup-red sports	1	1	1.0
sports car	1	1	1.0
car this	1	27	0.037037037037037035
week at	1	27	0.037037037037037035
a sparkling	1	1783	0.0005608524957936063
sparkling new	1	1	1.0
and declared	1	1342	0.0007451564828614009
`` tariffs	1	306	0.0032679738562091504
tariffs are	1	2	0.5
are taxes	1	166	0.006024096385542169
about 50	2	158	0.012658227848101266
50 of	1	22	0.045454545454545456
's 1,700	1	617	0.0016207455429497568
1,700 workers	1	3	0.3333333333333333
, looking	1	3842	0.0002602811035918792
looking like	1	18	0.05555555555555555
like nuclear	1	38	0.02631578947368421
nuclear physicists	1	118	0.00847457627118644
physicists in	1	1	1.0
their white	1	88	0.011363636363636364
white coats	1	6	0.16666666666666666
coats with	1	1	1.0
with crisp	1	301	0.0033222591362126247
crisp bmw	1	1	1.0
bmw logos	1	38	0.02631578947368421
logos ,	1	1	1.0
, applauded	1	3842	0.0002602811035918792
applauded lustily	1	1	1.0
lustily :	1	1	1.0
: ever	1	68	0.014705882352941176
german car-making	1	14	0.07142857142857142
car-making giant	1	1	1.0
giant decided	1	8	0.125
put its	1	9	0.1111111111111111
first north	1	81	0.012345679012345678
, things	1	3842	0.0002602811035918792
things have	1	1	1.0
been looking	5	91	0.054945054945054944
looking up	1	18	0.05555555555555555
up for	1	98	0.01020408163265306
town .	1	9	0.1111111111111111
`` anywhere	1	306	0.0032679738562091504
anywhere there	1	1	1.0
five acres	1	16	0.0625
acres or	1	2	0.5
more you	1	156	0.00641025641025641
you 've	1	41	0.024390243902439025
got housing	1	19	0.05263157894736842
housing developments	1	4	0.25
developments going	1	1	1.0
going up	1	18	0.05555555555555555
'' gushed	1	290	0.0034482758620689655
gushed joe	1	1	1.0
joe gaillard	1	1	1.0
gaillard ,	1	1	1.0
plant worker	3	2317	0.001294777729823047
worker in	1	16	0.0625
in charge	1	1651	0.0006056935190793458
of rust-proofing	1	1569	0.0006373486297004461
rust-proofing the	1	1	1.0
the luxury	1	3676	0.0002720348204570185
luxury cars	1	1	1.0
cars as	1	30	0.03333333333333333
they roll	1	135	0.007407407407407408
roll down	1	1	1.0
dole toured	1	35	0.02857142857142857
toured the	1	2	0.5
plant one	1	2317	0.00043159257660768235
one day	1	107	0.009345794392523364
day this	1	35	0.02857142857142857
before alexander	1	47	0.02127659574468085
alexander did	1	10	0.1
did ,	5	23	0.21739130434782608
, touting	1	3842	0.0002602811035918792
touting it	1	1	1.0
of open	1	1569	0.0006373486297004461
open markets	1	21	0.047619047619047616
markets .	1	5	0.2
the sign	1	3676	0.0002720348204570185
sign saying	1	4	0.25
saying ``	1	13	0.07692307692307693
`` welcome	1	306	0.0032679738562091504
welcome to	1	3	0.3333333333333333
to iva	1	1551	0.0006447453255963894
iva ''	1	3	0.3333333333333333
'' stands	1	290	0.0034482758620689655
stands directly	1	2	0.5
directly in	1	3	0.3333333333333333
the jackson	1	3676	0.0002720348204570185
jackson mills	1	2	0.5
mills plant	1	10	0.1
its gothic	1	369	0.0027100271002710027
gothic spires	1	1	1.0
spires ,	1	1	1.0
the shut-down	1	3676	0.0002720348204570185
shut-down plant	1	1	1.0
plant towers	1	2317	0.00043159257660768235
over iva	1	62	0.016129032258064516
iva like	1	3	0.3333333333333333
a tombstone	1	1783	0.0005608524957936063
tombstone .	1	1	1.0
she worked	1	34	0.029411764705882353
a spinner	1	1783	0.0005608524957936063
spinner at	1	1	1.0
earning $	1	3	0.3333333333333333
$ 8.25	1	387	0.002583979328165375
8.25 per	1	1	1.0
, enough	1	3842	0.0002602811035918792
live quite	1	11	0.09090909090909091
quite well	1	2	0.5
well in	1	15	0.06666666666666667
in iva	1	1651	0.0006056935190793458
iva .	1	3	0.3333333333333333
plant cut	1	2317	0.00043159257660768235
cut back	1	31	0.03225806451612903
back her	1	18	0.05555555555555555
her hours	1	17	0.058823529411764705
hours last	1	6	0.16666666666666666
last spring	1	99	0.010101010101010102
she took	1	34	0.029411764705882353
took another	1	13	0.07692307692307693
another job	1	44	0.022727272727272728
job waiting	1	55	0.01818181818181818
waiting tables	1	1	1.0
tables at	1	1	1.0
at dud	1	604	0.0016556291390728477
dud 's	1	1	1.0
's .	1	617	0.0016207455429497568
plant came	1	2317	0.00043159257660768235
came about	2	28	0.07142857142857142
about and	1	158	0.006329113924050633
town came	1	9	0.1111111111111111
about together	1	158	0.006329113924050633
together ,	1	4	0.25
both about	1	39	0.02564102564102564
<s> burdette	1	2220	0.00045045045045045046
burdette said	1	1	1.0
is praying	1	447	0.0022371364653243847
praying for	1	1	1.0
for something	1	521	0.0019193857965451055
allow the	1	10	0.1
to reopen	1	1551	0.0006447453255963894
<s> your	1	2220	0.00045045045045045046
your fuji	1	9	0.1111111111111111
, your	1	3842	0.0002602811035918792
your bmw	1	9	0.1111111111111111
they bring	1	135	0.007407407407407408
bring jobs	1	14	0.07142857142857142
can stand	1	62	0.016129032258064516
and complain	1	1342	0.0007451564828614009
complain ,	1	2	0.5
can create	1	62	0.016129032258064516
create an	1	11	0.09090909090909091
an environment	1	234	0.004273504273504274
environment for	1	2	0.5
for job	1	521	0.0019193857965451055
<s> bobby	1	2220	0.00045045045045045046
hitt ,	1	3	0.3333333333333333
, explained	1	3842	0.0002602811035918792
explained that	1	1	1.0
bmw chose	1	38	0.02631578947368421
chose greer	1	4	0.25
greer over	1	7	0.14285714285714285
over 200	1	62	0.016129032258064516
200 other	1	20	0.05
other sites	1	79	0.012658227848101266
sites for	1	8	0.125
two reasons	1	70	0.014285714285714285
reasons --	1	1	1.0
a desire	1	1783	0.0005608524957936063
desire to	1	4	0.25
build good	1	151	0.006622516556291391
good will	1	24	0.041666666666666664
largest market	1	36	0.027777777777777776
market outside	1	40	0.025
outside germany	1	27	0.037037037037037035
<s> volkswagen	1	2220	0.00045045045045045046
volkswagen ,	1	3	0.3333333333333333
by contrast	1	290	0.0034482758620689655
contrast ,	1	2	0.5
, built	1	3842	0.0002602811035918792
of cheaper	1	1569	0.0006373486297004461
cheaper labor	1	1	1.0
labor ;	1	17	0.058823529411764705
; but	1	25	0.04
but bmw	1	124	0.008064516129032258
bmw had	1	38	0.02631578947368421
had no	1	113	0.008849557522123894
no such	1	51	0.0196078431372549
such interest	1	34	0.029411764705882353
interest ,	1	12	0.08333333333333333
, hitt	1	3842	0.0002602811035918792
hitt said	1	3	0.3333333333333333
<s> next	1	2220	0.00045045045045045046
add 500	1	17	0.058823529411764705
500 more	1	24	0.041666666666666664
more jobs	1	156	0.00641025641025641
whatever legislation	1	3	0.3333333333333333
legislation emerges	1	4	0.25
emerges ,	1	1	1.0
, farmers	1	3842	0.0002602811035918792
farmers are	1	22	0.045454545454545456
to throw	1	1551	0.0006447453255963894
throw the	1	1	1.0
the throttle	1	3676	0.0002720348204570185
throttle wide	1	2	0.5
wide open	1	6	0.16666666666666666
open this	1	21	0.047619047619047616
from fence-row	1	304	0.003289473684210526
fence-row .	1	4	0.25
<s> ryder	1	2220	0.00045045045045045046
ryder ,	1	1	1.0
a 46	1	1783	0.0005608524957936063
46 year-old	1	1	1.0
year-old trucker	1	1	1.0
trucker and	1	1	1.0
and dock	1	1342	0.0007451564828614009
dock worker	1	1	1.0
worker who	1	16	0.0625
at abf	1	604	0.0016556291390728477
abf 's	1	1	1.0
's burlington	1	617	0.0016207455429497568
burlington plant	1	6	0.16666666666666666
, feels	1	3842	0.0002602811035918792
feels ``	1	1	1.0
is absolutely	1	447	0.0022371364653243847
absolutely no	1	1	1.0
no place	1	51	0.0196078431372549
go .	1	14	0.07142857142857142
be much	1	249	0.004016064257028112
much easier	1	41	0.024390243902439025
easier counting	1	2	0.5
counting clutch	1	4	0.25
clutch plates	1	1	1.0
plates at	1	1	1.0
in tarrytown	1	1651	0.0006056935190793458
tarrytown ,	1	1	1.0
said wayne	1	668	0.0014970059880239522
wayne trigg	1	2	0.5
trigg ,	1	1	1.0
board official	1	10	0.1
official who	1	7	0.14285714285714285
who oversees	1	110	0.00909090909090909
the census	1	3676	0.0002720348204570185
census .	1	1	1.0
<s> sen	1	2220	0.00045045045045045046
dole offered	1	35	0.02857142857142857
a sharp	1	1783	0.0005608524957936063
sharp contrast	1	1	1.0
contrast to	1	2	0.5
's media	1	617	0.0016207455429497568
media savvy	1	4	0.25
savvy when	1	1	1.0
he visited	1	252	0.003968253968253968
near greenville	1	85	0.011764705882352941
s.c. on	1	12	0.08333333333333333
wednesday .	1	11	0.09090909090909091
a british	2	1783	0.0011217049915872126
petroleum plant	2	11	0.18181818181818182
manager and	2	34	0.058823529411764705
a paralegal	2	1783	0.0011217049915872126
paralegal ,	2	2	1.0
, mcgregor	2	3842	0.0005205622071837585
mcgregor ,	2	4	0.5
, 66	2	3842	0.0005205622071837585
66 ,	2	2	1.0
, puts	2	3842	0.0005205622071837585
puts out	2	2	1.0
out his	2	70	0.02857142857142857
his annual	2	117	0.017094017094017096
annual book	2	17	0.11764705882352941
book himself	2	5	0.4
as his	2	235	0.00851063829787234
wife ,	2	7	0.2857142857142857
, anne	2	3842	0.0005205622071837585
anne ,	2	2	1.0
and sons	2	1342	0.0014903129657228018
sons andrew	2	2	1.0
andrew and	2	3	0.6666666666666666
and simon	2	1342	0.0014903129657228018
simon run	2	2	1.0
run mcgregor	2	24	0.08333333333333333
mcgregor information	2	4	0.5
information services	2	13	0.15384615384615385
a 10-year-old	2	1783	0.0011217049915872126
10-year-old on-line	2	3	0.6666666666666666
on-line news	2	3	0.6666666666666666
news service	2	19	0.10526315789473684
service that	2	17	0.11764705882352941
that combines	2	612	0.0032679738562091504
combines the	2	3	0.6666666666666666
the book	2	3676	0.000544069640914037
book 's	2	5	0.4
's data	2	617	0.0032414910858995136
data base	2	7	0.2857142857142857
base with	2	5	0.4
with information	2	301	0.006644518272425249
in it	2	1651	0.0012113870381586917
the museum	3	3676	0.0008161044613710555
museum is	3	6	0.5
is across	3	447	0.006711409395973154
a runway	3	1783	0.0016825574873808188
runway from	3	3	1.0
a boeing	3	1783	0.0016825574873808188
and boeing	3	1342	0.0022354694485842027
boeing is	3	15	0.2
is assisting	3	447	0.006711409395973154
assisting in	3	3	1.0
new experiments	3	292	0.010273972602739725
experiments .	3	4	0.75
had closed	1	113	0.008849557522123894
, forcing	1	3842	0.0002602811035918792
forcing many	1	1	1.0
her neighbors	1	17	0.058823529411764705
neighbors into	1	9	0.1111111111111111
into lower	1	77	0.012987012987012988
lower paying	1	14	0.07142857142857142
in convenience	1	1651	0.0006056935190793458
convenience stores	1	2	0.5
and gas	1	1342	0.0007451564828614009
gas stations	1	17	0.058823529411764705
stations .	1	1	1.0
near yuma	1	85	0.011764705882352941
yuma designed	1	1	1.0
to remove	1	1551	0.0006447453255963894
remove salts	1	2	0.5
salts from	1	1	1.0
from colorado	1	304	0.003289473684210526
colorado river	1	10	0.1
water was	1	48	0.020833333333333332
was mothballed	1	265	0.0037735849056603774
mothballed soon	1	13	0.07692307692307693
soon after	1	11	0.09090909090909091
due to	1	2	0.5
to questions	1	1551	0.0006447453255963894
its effectiveness	1	369	0.0027100271002710027
effectiveness and	1	1	1.0
and exorbitant	1	1342	0.0007451564828614009
exorbitant costs	1	1	1.0
are gathering	2	166	0.012048192771084338
gathering and	2	5	0.4
and preserving	2	1342	0.0014903129657228018
preserving our	2	3	0.6666666666666666
our disappearing	2	22	0.09090909090909091
disappearing plant	2	2	1.0
animal species	2	27	0.07407407407407407
species for	2	36	0.05555555555555555
for re-establishing	2	521	0.003838771593090211
re-establishing on	2	2	1.0
on earth	2	337	0.005934718100890208
earth at	2	4	0.5
the future	3	3676	0.0008161044613710555
future when	2	12	0.16666666666666666
when humans	2	128	0.015625
humans have	2	2	1.0
have evolved	2	178	0.011235955056179775
evolved into	2	2	1.0
into better	2	77	0.025974025974025976
better caretakers	2	18	0.1111111111111111
caretakers .	2	2	1.0
bill would	3	23	0.13043478260869565
would ,	3	169	0.01775147928994083
, abolish	3	3842	0.0007808433107756377
should thoroughly	1	33	0.030303030303030304
thoroughly check	1	1	1.0
check the	1	2	0.5
its systems	1	369	0.0027100271002710027
roof ,	1	5	0.2
, heating	1	3842	0.0002602811035918792
, plumbing	1	3842	0.0002602811035918792
plumbing system	1	1	1.0
, electrical	1	3842	0.0002602811035918792
electrical system	1	7	0.14285714285714285
system and	1	11	0.09090909090909091
and structural	1	1342	0.0007451564828614009
structural elements	1	1	1.0
elements .	1	2	0.5
these include	1	15	0.06666666666666667
include many	1	14	0.07142857142857142
's more	1	617	0.0016207455429497568
than 160	1	85	0.011764705882352941
160 sugar	1	1	1.0
sugar mills	1	9	0.1111111111111111
which cuba	1	181	0.0055248618784530384
open to	1	21	0.047619047619047616
investment because	1	54	0.018518518518518517
it regards	1	509	0.0019646365422396855
regards sugar	1	1	1.0
sugar as	1	9	0.1111111111111111
a strategic	1	1783	0.0005608524957936063
strategic industry	1	2	0.5
as utilities	1	235	0.00425531914893617
a bacardi	1	1783	0.0005608524957936063
bacardi rum	1	1	1.0
rum and	1	1	1.0
and bottling	1	1342	0.0007451564828614009
most notable	1	57	0.017543859649122806
notable is	1	3	0.3333333333333333
a nickel	1	1783	0.0005608524957936063
nickel plant	1	2	0.5
at moa	1	604	0.0016556291390728477
moa once	1	1	1.0
by freeport	1	290	0.0034482758620689655
freeport nickel	1	1	1.0
nickel and	1	2	0.5
and sulphur	1	1342	0.0007451564828614009
sulphur co.	1	1	1.0
co. of	1	63	0.015873015873015872
louisiana ,	1	2	0.5
a 50	1	1783	0.0005608524957936063
percent share	1	136	0.007352941176470588
share in	1	22	0.045454545454545456
in which	1	1651	0.0006056935190793458
been acquired	1	91	0.01098901098901099
acquired by	1	2	0.5
canadian company	1	9	0.1111111111111111
, sherrit	1	3842	0.0002602811035918792
sherrit international	1	2	0.5
<s> sherrit	1	2220	0.00045045045045045046
sherrit is	1	2	0.5
invest about	1	28	0.03571428571428571
in modernizing	1	1651	0.0006056935190793458
modernizing and	1	1	1.0
and expanding	1	1342	0.0007451564828614009
the joint	1	3676	0.0002720348204570185
venture agreement	1	17	0.058823529411764705
agreement it	1	27	0.037037037037037035
it signed	1	509	0.0019646365422396855
signed with	1	4	0.25
government late	1	68	0.014705882352941176
the start	3	3676	0.0008161044613710555
start of	3	25	0.12
1980s she	3	8	0.375
she has	3	34	0.08823529411764706
been downsized	3	91	0.03296703296703297
downsized out	3	3	1.0
$ 8.50-an-hour	3	387	0.007751937984496124
8.50-an-hour job	3	3	1.0
a meatpacking	3	1783	0.0016825574873808188
$ 7.25-an-hour	3	387	0.007751937984496124
7.25-an-hour job	3	3	1.0
a bank	3	1783	0.0016825574873808188
bank mailroom	3	9	0.3333333333333333
mailroom and	3	3	1.0
$ 4.75-an-hour	3	387	0.007751937984496124
4.75-an-hour job	3	3	1.0
job loading	3	55	0.05454545454545454
loading newspapers	3	3	1.0
`` is	3	306	0.00980392156862745
it better	3	509	0.005893909626719057
better to	3	18	0.16666666666666666
have 100	3	178	0.016853932584269662
a world-class	3	1783	0.0016825574873808188
world-class plant	3	3	1.0
or 120	3	134	0.022388059701492536
120 in	3	13	0.23076923076923078
not world	3	109	0.027522935779816515
world class	3	36	0.08333333333333333
class and	3	8	0.375
and might	3	1342	0.0022354694485842027
might not	3	14	0.21428571428571427
not survive	3	109	0.027522935779816515
survive ?	3	4	0.75
? ''	3	13	0.23076923076923078
both ms.	1	39	0.02564102564102564
ms. molinari	1	6	0.16666666666666666
molinari and	1	1	1.0
the epa	1	3676	0.0002720348204570185
epa have	1	7	0.14285714285714285
the fresh	1	3676	0.0002720348204570185
fresh kills	1	1	1.0
kills landfill	1	2	0.5
landfill spews	1	1	1.0
spews out	1	1	1.0
out air	1	70	0.014285714285714285
air pollution	1	20	0.05
pollution at	1	11	0.09090909090909091
at levels	1	604	0.0016556291390728477
levels comparable	1	15	0.06666666666666667
large industrial	1	25	0.04
industrial plant	1	18	0.05555555555555555
the campaign	1	3676	0.0002720348204570185
campaign was	1	6	0.16666666666666666
was spiced	1	265	0.0037735849056603774
spiced with	1	1	1.0
with symbolic	1	301	0.0033222591362126247
symbolic appeals	1	1	1.0
appeals to	1	3	0.3333333333333333
and new	1	1342	0.0007451564828614009
new souths	1	292	0.003424657534246575
souths --	1	1	1.0
from buchanan	1	304	0.003289473684210526
buchanan standing	1	24	0.041666666666666664
standing at	1	5	0.2
the citadel	1	3676	0.0002720348204570185
citadel in	1	1	1.0
in charleston	1	1651	0.0006056935190793458
, criticizing	1	3842	0.0002602811035918792
criticizing efforts	1	2	0.5
to allow	1	1551	0.0006447453255963894
allow women	1	10	0.1
women into	1	2	0.5
the all-male	1	3676	0.0002720348204570185
all-male academy	1	1	1.0
academy ,	1	1	1.0
to dole	1	1551	0.0006447453255963894
dole 's	1	35	0.02857142857142857
's championing	1	617	0.0016207455429497568
championing the	1	1	1.0
the possibilities	1	3676	0.0002720348204570185
possibilities of	1	1	1.0
of global	1	1569	0.0006373486297004461
global trade	1	5	0.2
trade at	1	27	0.037037037037037035
